src,dst,weight
1202,27787,0.974819
1202,2153,1.110744
1202,27783,1.084772
1202,27778,0.861190
1202,1012,1.414192
1202,23563,1.150684
1202,28331,0.658461
1202,1086,1.170541
1202,1040,1.219875
1202,3987,1.427631
1202,28334,0.672224
1202,17209,0.649602
1202,126,0.716342
1202,3417,1.144327
1202,5675,0.675547
1202,28337,0.850579
1202,1291,1.071315
1202,28339,0.566465
1202,1244,0.782053
1202,3168,0.806300
1202,20034,0.939332
1202,170,0.773193
1202,28210,1.277040
1202,2659,0.723670
1202,2265,0.607383
1202,28527,0.526091
1202,20647,0.686736
1202,7269,0.664766
1203,28638,1.381617
1204,8319,1.049577
1204,13604,0.747115
1204,16167,1.257040
1204,41471,0.509276
1204,43796,0.849705
1204,51469,1.204848
1204,51414,0.727038
1204,51416,1.441700
1204,108750,0.607125
1204,109474,1.190235
1204,110725,0.532041
1204,145277,1.249080
1204,179433,0.822207
1204,187342,0.799130
1204,198048,1.386119
1204,271080,0.541743
1204,301839,1.338228
1204,354797,1.490116
1204,438577,1.249667
1204,465847,1.131136
1204,477691,0.584139
1204,496887,0.634636
1204,574450,1.370941
1204,593730,1.114670
1204,607109,1.147369
1204,607665,0.502034
1204,659576,0.657095
1204,690741,1.215183
1204,690695,1.472272
1204,728177,0.649818
1204,760727,0.682190
1204,819626,0.693301
1204,823783,1.013267
1204,896298,0.726144
1204,994748,1.428970
1204,1069356,0.622186
1204,1095686,1.223450
1204,1181784,1.277559
1204,1489780,1.020249
1204,1545130,0.959076
1205,29377,0.751705
1205,29496,1.408192
1205,29380,0.637816
1205,29499,1.450224
1205,29337,0.916162
1205,29373,1.499785
1205,29498,0.520783
1205,29369,0.804868
1205,29372,1.195501
1205,29501,0.502372
1205,29365,1.206931
1205,29370,0.967446
1205,29491,1.494602
1205,29336,1.166022
1205,29371,0.961974
1205,29374,0.603267
1205,28972,0.914379
1205,29314,1.422916
1205,6263,1.304685
1205,29316,1.065926
1205,29328,1.239366
1205,29366,1.318958
1205,29375,0.835342
1205,29320,1.401278
1205,29215,0.656089
1205,29367,1.327877
1205,29493,0.696918
1205,29218,1.393852
1205,29368,1.277318
1205,29503,0.682827
1205,29213,0.781960
1205,6690,0.673599
1205,29227,1.204977
1205,29230,0.861870
1205,29333,0.935587
1205,29378,0.939082
1205,29335,0.970739
1205,29497,0.525973
1205,28984,0.896574
1205,29495,1.256473
1205,29502,1.218802
1205,29339,1.353768
1205,29379,0.958419
1205,29376,1.439572
1205,29504,0.745620
1205,29738,1.133303
1205,29740,0.756461
1205,29742,1.115067
1205,29743,1.036842
1205,29744,1.163076
1205,29745,0.716315
1206,137,0.870553
1206,135,1.174912
1206,746,1.215801
1206,1189,1.211779
1206,1980,1.030105
1206,28051,1.487245
1206,3396,1.150735
1206,30313,0.814136
1206,15816,0.669267
1206,30314,1.140313
1206,30317,0.896601
1206,22705,0.515931
1206,4487,0.820324
1206,7483,0.578960
1206,24917,0.663312
1206,30323,1.441051
1206,30324,1.270064
1206,27905,0.594415
1206,30325,1.169722
1206,8678,1.258962
1206,7665,1.436079
1206,1188,1.348415
1206,30370,1.491020
1206,30372,1.214292
1207,57,1.395479
1207,68,1.183685
1207,115,0.732807
1207,1041,1.179498
1207,974,1.060846
1207,1156,0.658310
1207,1036,1.045341
1207,1964,0.541966
1207,2816,0.716674
1207,2863,0.823425
1207,3059,0.916448
1207,4415,1.038379
1207,4418,0.539696
1207,5078,0.635063
1207,6276,1.221471
1207,6570,0.682731
1207,16464,1.069537
1207,25930,1.457961
1207,25785,0.519589
1207,31186,1.217071
1207,32712,1.249035
1207,32713,0.866687
1207,108182,0.549052
1207,373762,0.714521
1208,279,0.682713
1208,2476,1.467837
1208,2863,1.117257
1208,2981,1.045261
1208,3403,1.251277
1208,3473,0.649302
1208,5378,1.278360
1208,6649,1.161373
1208,12423,1.128863
1208,17586,0.582151
1208,21435,1.497588
1208,25156,0.755430
1208,31398,1.095488
1208,32927,1.228806
1208,35771,1.156661
1209,30659,0.967030
1209,30643,1.075661
1209,30653,0.894157
1209,30835,0.994790
1209,30833,0.692588
1209,30827,0.906281
1209,30831,1.423128
1209,30646,1.136344
1209,30719,1.068201
1209,30716,0.614507
1209,30829,0.923920
1209,30713,1.148930
1209,30708,0.734785
1209,30722,1.022012
1209,30838,0.839058
1209,30825,0.825352
1209,30822,1.254883
1209,30657,1.221419
1209,30658,1.154669
1209,30647,1.216036
1209,30650,0.766423
1209,30648,0.739480
1209,30584,1.065357
1209,30645,1.493100
1209,30823,0.598810
1209,30824,1.406178
1209,30660,1.460729
1209,30654,1.191352
1209,30714,1.396972
1209,30839,0.773672
1209,30651,1.326582
1209,30571,0.875071
1209,30697,1.481800
1209,30715,0.754343
1209,30830,0.745587
1209,30834,1.174966
1209,30828,0.790685
1209,30702,0.947985
1209,30837,0.549820
1209,30649,0.654974
1209,30644,0.967716
1209,30718,1.391558
1209,30703,0.825924
1209,30705,1.105670
1209,30717,0.506606
1209,30699,1.266252
1209,30836,0.654217
1209,30652,1.176979
1209,30712,1.437119
1209,30655,1.188634
1209,30696,0.603975
1209,30720,0.972229
1209,30710,1.361064
1209,30721,0.646731
1209,30821,0.905842
1209,30707,1.044575
1209,31128,1.318115
1209,31129,1.270974
1209,31130,1.189881
1209,31218,1.456766
1209,31219,0.962171
1209,31220,1.388859
1209,31221,0.804001
1209,31222,0.839227
1209,31223,0.711023
1209,31224,1.481815
1209,31225,1.278168
1209,31226,0.613131
1209,31227,1.230903
1209,31228,0.730867
1209,26162,0.762036
1209,31229,0.544876
1209,31230,1.176063
1209,31231,0.574494
1209,31232,1.006270
1209,31233,1.178589
1209,31234,1.358376
1209,31235,1.101366
1209,31236,0.969524
1210,79,0.543181
1210,115,0.958824
1210,58,1.401461
1210,156,1.080779
1210,91,0.644351
1210,458,1.317620
1210,559,0.651902
1210,538,0.606037
1210,862,1.019643
1210,1100,0.876618
1210,1161,0.571176
1210,5799,1.129916
1210,8434,1.262850
1210,32727,1.022747
1210,32317,1.436320
1210,1158,0.697604
1210,532,1.378730
1210,32152,0.653504
1210,1715,0.566022
1210,7637,1.260263
1210,32316,0.835282
1210,6660,0.756551
1210,3984,1.391696
1210,32874,1.176641
1210,14886,1.296596
1210,4294,0.572432
1210,31523,0.752598
1210,5828,1.274435
1210,12520,1.370293
1210,32123,1.413012
1210,32304,0.933580
1210,10501,1.392072
1210,2132,1.308618
1210,31770,1.320015
1210,31776,0.755696
1210,31775,0.655080
1210,1139,1.489809
1210,30388,1.072461
1210,31814,1.023795
1210,30328,0.743940
1210,4673,1.091734
1210,1600,0.500273
1210,32195,0.556526
1210,29239,1.299309
1210,31524,1.193658
1210,5649,0.747917
1210,21209,1.385777
1210,32870,0.583040
1210,2473,1.094404
1210,2357,0.574172
1210,3417,0.845678
1210,2972,1.214811
1210,31729,1.372263
1210,3113,0.880037
1210,31333,0.788563
1210,32154,0.845197
1210,32810,0.992336
1210,32725,0.508807
1210,6966,1.489821
1210,1823,0.628527
1210,2603,0.582037
1210,3365,0.697898
1210,1669,1.263341
1210,7735,1.445826
1210,6405,0.689641
1210,32124,0.545455
1210,3422,0.990810
1210,54,0.899500
1210,4487,0.975052
1210,22223,1.374254
1210,32148,1.416714
1210,18999,1.407738
1210,32872,1.333026
1210,27874,0.925261
1210,2371,1.253218
1210,1396,0.799489
1210,33166,0.885946
1210,1543,0.575412
1210,3174,0.622803
1210,33167,0.732948
1210,3383,1.250125
1210,11598,0.785128
1210,33233,1.316526
1210,1613,1.346154
1210,33235,1.405567
1210,33236,1.275345
1210,3169,0.775621
1210,28270,1.392406
1210,2029,1.120076
1210,721,0.976253
1210,10488,1.019792
1211,34,1.459363
1211,512,1.300261
1211,832,0.989338
1211,1247,1.074909
1211,1221,0.731605
1211,1223,1.180587
1211,29782,1.457465
1211,29784,0.982808
1211,23550,1.299897
1211,30754,1.134936
1211,1225,0.758047
1211,602,1.202419
1211,11334,1.438043
1211,1259,1.195912
1211,917,0.748882
1211,5769,1.308056
1211,11339,0.748533
1211,3626,1.146364
1211,29790,0.911583
1212,34,0.633417
1212,1220,0.739146
1212,1223,1.164281
1212,33557,0.952327
1212,29480,0.922050
1212,29477,0.509225
1212,29411,0.751472
1212,33555,1.343053
1212,33561,0.607591
1212,30643,1.097141
1212,33562,1.080665
1212,33491,1.063971
1212,33493,0.793312
1212,33484,0.815241
1212,27862,0.990188
1212,33494,0.644687
1212,29470,0.780219
1212,33558,1.347937
1212,33488,0.680585
1212,33492,1.059006
1212,33556,0.897527
1212,33560,1.180358
1212,29484,1.369824
1212,33489,0.937549
1212,33559,1.299287
1212,33490,0.818328
1212,29472,0.513751
1212,1215,0.548585
1212,30644,0.997284
1212,33495,1.352048
1212,1238,1.337345
1212,29693,0.785227
1212,34676,0.690607
1212,34677,0.761588
1212,34680,0.870885
1212,34682,0.806802
1212,29418,1.148231
1212,34736,0.555938
1212,34739,0.709780
1212,34743,1.281472
1212,18535,1.186938
1212,29482,1.189294
1212,34845,0.632108
1212,34847,1.454290
1212,4838,1.435673
1212,34849,0.573707
1212,34850,1.274624
1212,34851,0.593774
1212,7519,0.910224
1212,29424,0.554411
1212,34853,1.001803
1212,34854,1.084396
1212,34855,0.921596
1212,29690,0.921317
1213,34,1.126841
1213,75,1.341727
1213,268,1.412436
1213,1220,0.630028
1213,1235,1.284709
1213,1223,0.544819
1213,1216,0.882711
1213,2233,1.273904
1213,6755,1.221608
1213,13425,1.073837
1213,18182,0.914680
1213,20392,0.732115
1213,24844,1.171822
1213,29482,0.622098
1213,29472,0.574646
1213,29690,0.916317
1213,33556,0.725638
1213,34742,1.457996
1213,35797,1.068847
1213,38604,0.802513
1213,40977,0.515559
1213,57971,0.682598
1213,63777,1.415949
1213,69024,1.250044
1213,76878,0.975803
1213,79013,1.391213
1213,81497,0.974996
1213,98174,1.238401
1213,107162,0.582261
1213,107450,0.804522
1213,107792,0.527049
1213,114829,0.922496
1213,123421,1.114607
1213,145978,0.735315
1213,148186,1.487345
1213,163799,0.776126
1213,165831,0.734839
1213,165778,0.698208
1213,183048,1.425034
1213,194691,0.887342
1213,209308,1.213614
1213,226537,1.231643
1213,230890,1.399000
1213,246223,1.492009
1213,263758,0.967669
1213,281919,0.972609
1213,285160,0.506316
1213,285211,1.074132
1213,303389,0.954179
1213,305946,0.682351
1213,309883,0.780309
1213,324132,0.627199
1213,371829,0.986152
1213,467260,0.538608
1213,600110,1.188193
1213,645289,1.238417
1213,673991,1.437087
1213,709259,1.164438
1213,821953,0.606888
1213,845919,0.731709
1213,846998,0.782137
1213,939405,0.698203
1213,1149801,0.799116
1214,34,1.021028
1214,423,0.977372
1214,503,1.015823
1214,619,0.998574
1214,1262,1.270852
1214,1240,0.751006
1214,35353,1.371576
1214,13494,0.693703
1214,5769,0.716828
1214,35352,0.697400
1214,16288,1.006717
1214,35301,0.695100
1214,35348,0.868437
1214,35303,1.393042
1214,22601,0.990641
1214,4073,0.656284
1214,35299,0.778950
1214,16527,0.882340
1214,4135,1.395165
1214,14826,0.882987
1214,10271,1.378745
1214,35296,1.158530
1214,10783,1.436408
1214,2998,1.174484
1214,8180,0.724826
1214,3178,0.710121
1214,25056,1.381536
1214,35350,1.449543
1214,35302,0.687430
1214,35342,1.060346
1214,11953,0.734367
1214,3176,1.065052
1214,11837,0.738785
1214,35300,0.897992
1214,23809,1.233241
1214,1718,1.003306
1214,17209,1.227051
1214,35298,1.114747
1214,35351,0.595008
1214,11849,0.737339
1214,8172,0.744073
1214,18445,1.027016
1214,606,0.680607
1214,29931,0.591470
1214,35420,0.713184
1214,14621,1.343244
1214,11820,0.819045
1214,35634,0.690854
1214,632,0.528147
1214,35635,0.630162
1214,29257,0.589777
1214,4207,0.507318
1214,35636,0.912005
1214,33726,1.464662
1214,584,0.673086
1214,29950,0.627126
1214,35639,0.646743
1214,29429,0.766812
1214,25678,1.222389
1214,867,0.825919
1214,4852,0.777114
1214,3371,1.015836
1214,32464,0.631077
1215,34,0.576895
1215,75,0.804167
1215,268,1.458196
1215,1220,0.781454
1215,1235,0.876876
1215,1223,0.511748
1215,1212,0.957183
1215,1216,1.145984
1215,2233,0.980242
1215,5069,1.151080
1215,6755,0.587095
1215,11712,1.197412
1215,13425,0.701360
1215,18182,0.897804
1215,18535,0.615786
1215,18989,0.543972
1215,20392,0.534960
1215,24844,0.517966
1215,29418,1.024447
1215,29420,0.623755
1215,29482,0.809757
1215,29472,1.349098
1215,29484,0.767568
1215,29416,1.028423
1215,33051,1.455063
1215,33052,1.113294
1215,32941,1.171060
1215,33486,1.064820
1215,33556,1.281569
1215,34742,0.915671
1215,34739,0.729438
1215,35797,1.356955
1215,38350,1.258005
1215,38624,1.162016
1215,38604,1.256779
1215,38741,1.493493
1215,40977,0.932518
1215,41788,0.940725
1215,49033,1.272771
1215,49561,0.680582
1215,49909,0.983153
1215,57971,0.771735
1215,63777,0.806362
1215,69024,0.538200
1215,76878,0.679953
1215,79013,0.529989
1215,80555,1.471236
1215,81497,1.096362
1215,89945,0.784466
1215,92479,1.218897
1215,93710,0.654770
1215,94850,1.094828
1215,98167,0.753563
1215,98174,0.821751
1215,107162,0.742797
1215,107450,1.480474
1215,107792,0.653828
1215,107888,1.083020
1215,113937,1.070718
1215,114829,0.997807
1215,116904,0.889088
1215,119618,0.981578
1215,121068,1.385525
1215,123421,0.972879
1215,145978,1.311207
1215,148186,0.850152
1215,148660,0.630302
1215,163799,1.279888
1215,165831,1.051998
1215,165778,0.979144
1215,175369,0.890336
1215,183048,0.520341
1215,183499,1.275256
1215,190434,1.335543
1215,190591,0.779304
1215,190781,1.175099
1215,191464,1.115246
1215,191711,1.339960
1215,194687,0.781672
1215,194691,0.980102
1215,209308,1.375562
1215,213580,1.216721
1215,226537,0.986639
1215,228213,0.506955
1215,228011,1.125765
1215,228907,1.421225
1215,228810,1.207801
1215,230890,1.176214
1215,243621,0.540048
1215,246223,1.490907
1215,251023,1.495082
1215,256102,1.222030
1215,256479,0.920567
1215,263758,1.058515
1215,265691,1.272479
1215,281919,1.323983
1215,285160,0.936631
1215,285211,0.956686
1215,298513,0.663919
1215,303389,0.663896
1215,305946,0.603502
1215,309883,0.695459
1215,318112,0.928276
1215,319242,0.926193
1215,319786,0.837108
1215,324132,0.837645
1215,371829,0.632091
1215,392163,0.564664
1215,397234,0.770433
1215,458922,1.356992
1215,467260,0.929081
1215,478751,0.863176
1215,594695,1.360517
1215,600110,1.473418
1215,601872,0.699798
1215,645289,1.441824
1215,673991,0.584607
1215,709259,1.476452
1215,821953,0.935926
1215,845919,1.167857
1215,846998,1.124974
1215,939405,0.798334
1215,1149801,0.848467
1215,1173025,0.516346
1215,1304209,0.846701
1216,34,1.122311
1216,1220,1.122094
1216,1223,1.198565
1216,1212,0.538979
1216,29477,0.857069
1216,2879,1.250386
1216,35947,0.690906
1216,29468,0.906454
1216,34337,0.570751
1216,2587,0.562767
1216,1215,0.811698
1216,35987,1.403444
1216,1238,1.044762
1216,16434,1.232579
1216,2233,0.615498
1216,33556,0.783076
1216,14621,1.404696
1216,14866,1.088085
1217,34,0.709944
1217,67,0.643450
1217,832,1.072322
1217,1239,0.558913
1217,1229,1.422538
1217,3139,1.127152
1217,4951,0.508375
1217,14211,0.712502
1217,32189,1.493283
1217,44041,0.804014
1217,53391,0.592647
1217,84378,1.372416
1217,116091,0.686995
1217,143127,1.232746
1217,226599,0.982786
1217,1017296,1.371421
1218,34,1.314640
1218,1114,0.900644
1218,1247,1.346586
1218,1232,1.219870
1218,1278,0.894890
1218,1221,0.810642
1218,1237,1.032060
1218,1222,1.069797
1218,1223,0.796213
1218,1260,0.834854
1218,1886,0.895337
1218,2862,0.994999
1218,2916,0.719156
1218,3377,1.007578
1218,5676,1.193873
1218,5809,1.274167
1218,5981,0.874511
1218,8117,0.662675
1218,8141,1.179809
1218,8636,1.343589
1218,12479,0.936676
1218,14513,1.177295
1218,17336,0.834655
1218,20644,0.875959
1218,20865,0.833863
1218,21814,0.587440
1218,22504,1.340786
1218,24451,1.426562
1218,27495,1.376451
1218,30706,0.997730
1218,30806,0.863455
1218,30931,0.528575
1218,34954,0.522876
1218,34913,1.439828
1218,36300,0.609552
1218,46623,1.189863
1218,48017,0.603503
1218,59269,0.768719
1218,65015,0.689926
1218,71460,0.851331
1218,72990,0.786549
1218,98776,0.716462
1218,119836,0.500582
1218,125899,0.864589
1218,131009,0.770290
1218,150287,1.048149
1218,271218,1.052949
1218,396959,1.223310
1218,767208,0.558960
1219,34,1.488349
1219,67,0.502065
1219,456,0.990719
1219,595,0.929088
1219,819,1.076154
1219,1087,1.063582
1219,900,1.065036
1219,1249,0.615709
1219,1264,1.156216
1219,1239,0.571350
1219,1286,0.884404
1219,1025,0.976356
1219,1443,0.753168
1219,1229,0.663989
1219,1274,0.524251
1219,1621,1.493182
1219,1756,0.696679
1219,2102,1.163575
1219,2782,1.469615
1219,3139,1.229476
1219,2998,1.252406
1219,3092,1.248185
1219,3178,0.939135
1219,4415,1.031853
1219,7337,0.541695
1219,6998,0.635956
1219,7382,0.786461
1219,7741,1.298501
1219,8789,1.101833
1219,12468,1.271025
1219,12927,1.449645
1219,13332,0.655732
1219,14095,0.920369
1219,14193,0.767549
1219,14637,0.624672
1219,15531,0.730317
1219,15238,0.842469
1219,15793,1.221581
1219,16157,0.830300
1219,17677,0.529530
1219,18002,0.875988
1219,18158,1.277047
1219,18011,0.597937
1219,19081,1.470314
1219,19276,1.117665
1219,20449,1.185901
1219,21125,1.294365
1219,22531,0.868076
1219,22783,0.824428
1219,23150,0.652780
1219,25022,0.610120
1219,28843,0.703486
1219,28815,1.043635
1219,28946,1.437364
1219,28816,1.091369
1219,28947,1.031605
1219,28819,1.183081
1219,29165,1.371995
1219,29166,0.683124
1219,29035,0.671628
1219,29282,1.115881
1219,29168,0.838332
1219,29170,0.868778
1219,29039,0.685289
1219,29041,1.033746
1219,29278,0.750643
1219,29279,0.618801
1219,350757,1.124531
1219,502182,0.649229
1219,606906,1.383483
1220,34,0.672955
1220,29474,1.463200
1220,29473,0.929684
1220,29477,0.687698
1220,29480,0.562264
1220,1223,0.814667
1220,29411,0.575810
1220,1212,0.867032
1220,29406,0.768830
1220,29422,0.560189
1220,1216,0.726013
1220,29403,1.087066
1220,29470,1.155165
1220,17588,1.450816
1220,29424,1.246256
1220,29467,0.522593
1220,29482,0.690728
1220,29479,1.010378
1220,29410,1.255827
1220,29418,1.290488
1220,29413,0.740848
1220,29471,1.026629
1220,1238,0.878390
1220,1215,0.798374
1220,2233,0.921626
1220,29484,0.781722
1220,29476,1.308523
1220,1213,1.415212
1220,29472,1.001796
1220,27862,1.443658
1220,29481,0.723079
1220,29404,1.471656
1220,29408,1.493493
1220,29689,0.928424
1220,29690,1.449137
1220,29691,1.319516
1220,29692,0.804795
1220,18535,1.228018
1220,29693,1.300022
1221,34,1.239103
1221,512,1.298859
1221,646,0.652510
1221,832,1.492529
1221,736,0.608804
1221,1247,1.196041
1221,1278,0.923128
1221,1237,0.991041
1221,11261,1.328212
1221,12227,1.202114
1221,29782,1.056939
1221,29784,1.268579
1221,20865,1.110683
1221,11339,1.176043
1221,5769,1.398553
1221,30754,1.101127
1221,23550,1.244155
1221,28645,1.173873
1221,23442,0.944359
1221,17350,0.837843
1221,917,0.585780
1221,1218,1.037937
1221,1223,1.263711
1221,29786,1.165012
1221,29790,1.457745
1221,17289,1.454308
1221,29785,1.276121
1221,1165,1.364853
1221,11410,1.022028
1221,11334,0.899959
1221,2793,0.532232
1221,1260,1.001941
1221,3048,0.962227
1221,665,0.933705
1221,3726,1.354237
1221,3666,0.640913
1221,30931,1.064740
1221,1492,1.239947
1222,34,1.354065
1222,79,0.893301
1222,512,1.204941
1222,655,1.252440
1222,1114,1.448178
1222,1129,1.018992
1222,1247,0.624199
1222,1221,1.070942
1222,1223,0.908697
1222,1260,1.471846
1222,1552,0.860104
1222,1964,0.852990
1222,2589,1.429162
1222,2622,1.420768
1222,4212,1.446568
1222,6724,1.262641
1222,11334,0.900387
1222,14901,1.152115
1222,15965,1.407152
1222,15961,1.345403
1222,17457,1.370976
1222,19940,0.638327
1222,21673,0.644789
1222,24276,1.351021
1222,25867,1.124529
1222,26751,0.649405
1222,27059,0.864695
1222,27750,1.275585
1222,28329,0.857355
1222,28925,1.331406
1222,29176,1.301174
1222,30979,0.800837
1222,30931,0.647397
1222,30973,1.256842
1222,31217,0.995395
1222,31135,0.586210
1222,31209,0.785070
1222,31216,1.464159
1222,32660,1.489394
1222,33341,0.892984
1222,34299,1.484102
1222,39815,0.905987
1222,60289,1.040755
1222,61812,1.265301
1222,105512,1.409525
1222,108182,1.115246
1222,185469,0.630768
1222,207305,1.334120
1222,207306,0.815073
1222,320295,0.941521
1222,463661,0.525834
1222,1237385,1.476417
1223,34,1.393510
1223,67,0.913848
1223,288,1.220161
1223,75,1.455966
1223,468,1.158552
1223,714,1.391313
1223,1247,0.820065
1223,1232,0.822229
1223,1220,0.555825
1223,1235,1.376230
1223,1278,1.189137
1223,1266,1.306279
1223,1221,1.374158
1223,1237,1.078816
1223,1222,1.266549
1223,21674,1.241832
1223,5282,0.750600
1223,23442,1.464381
1223,1246,1.187565
1223,15943,0.530754
1223,6755,0.855931
1223,2233,0.640905
1223,1260,0.804395
1223,5696,1.453704
1223,20866,0.639594
1223,31554,1.208374
1223,977,1.092924
1223,917,0.954758
1223,30016,1.015275
1223,20950,1.072625
1223,20865,1.425839
1223,1594,0.892877
1223,20598,1.292033
1223,29477,0.881728
1223,31640,0.538659
1223,1886,0.684581
1223,1212,0.641202
1223,1225,1.010238
1223,28612,1.050914
1223,19285,0.835355
1223,22597,0.918077
1223,4135,0.676197
1223,31261,0.581990
1223,9514,0.575036
1223,31639,0.843590
1223,28614,1.336323
1223,29865,0.942555
1223,28645,1.100947
1223,3145,1.391451
1223,29176,0.821130
1223,16582,0.632149
1223,27439,0.917747
1223,6653,0.790116
1223,1576,1.268604
1223,1271,0.730535
1223,3428,0.730098
1223,1871,1.422859
1223,2584,0.868814
1223,1391,0.613983
1223,6095,0.794744
1223,1563,0.525063
1223,31924,0.639544
1223,31256,0.512107
1223,31958,1.176245
1223,1251,0.704835
1223,16224,1.359203
1223,606,0.729905
1223,1218,1.236243
1223,26896,0.860360
1223,1275,0.653889
1223,1215,0.903430
1223,134,1.295965
1223,8341,0.753893
1223,21179,0.552035
1223,5675,0.927483
1223,3048,0.555658
1223,18835,1.477780
1223,29172,0.565646
1223,32220,0.514534
1223,30330,1.189184
1223,152,0.750616
1223,3666,0.702754
1223,4480,1.142651
1223,1627,0.661871
1223,1701,0.708356
1223,30931,1.217861
1223,14866,0.702124
1223,126,0.772921
1223,13354,0.604788
1223,29180,0.790480
1224,34,1.385920
1224,115,0.695767
1224,159,1.302148
1224,106,1.429404
1224,256,1.105584
1224,1196,0.970313
1224,1182,0.617170
1224,1036,0.785007
1224,1617,1.472519
1224,1665,1.233581
1224,1895,1.112891
1224,1898,1.205336
1224,2462,1.182679
1224,5367,1.352318
1224,5506,0.901951
1224,7015,1.368867
1224,27502,0.895230
1224,28233,1.179603
1224,28867,1.270586
1224,33270,0.673104
1224,34578,1.078019
1224,34419,1.332395
1224,35598,0.815021
1224,38051,1.074462
1224,43117,1.238063
1224,80005,1.088187
1224,199151,0.963441
1224,1167949,1.339833
1224,1509878,0.916602
1225,34,1.101764
1225,512,1.309749
1225,457,1.419424
1225,1221,0.872163
1225,1278,1.442766
1225,1266,1.100234
1225,1222,0.824573
1225,1223,0.862711
1225,1260,0.774964
1225,1640,1.318761
1225,1627,1.452523
1225,1811,0.998145
1225,1886,1.317444
1225,2817,0.655451
1225,15312,1.136137
1225,24366,1.194922
1225,28612,1.007745
1225,28647,1.225604
1225,32029,0.526077
1225,36390,0.571998
1225,65815,1.420414
1225,123126,1.174699
1225,203359,0.515381
1225,211044,0.633606
1225,244201,0.564026
1225,263231,1.478579
1225,271561,1.327417
1225,326954,1.367090
1225,360287,0.978108
1225,385992,0.748385
1225,531371,1.237933
1225,542106,1.193519
1225,544448,0.949108
1225,639637,0.828440
1225,891076,0.580944
1225,1012623,0.938694
1226,34,0.939025
1226,67,1.044885
1226,512,1.229048
1226,483,1.095642
1226,594,1.267695
1226,740,1.496157
1226,595,1.245759
1226,777,1.118777
1226,832,0.925563
1226,763,1.298268
1226,765,0.788867
1226,847,0.987850
1226,780,1.048276
1226,1129,1.285135
1226,1262,1.488361
1226,853,1.119532
1226,1239,1.209631
1226,1093,0.611226
1226,1286,1.254940
1226,16524,0.638810
1226,18123,0.516755
1226,23550,1.449973
1226,3089,1.082721
1226,771,0.507882
1226,3091,0.841365
1226,761,0.876584
1226,32662,0.865575
1226,17074,1.016749
1226,18448,1.340517
1226,18330,0.503826
1226,18753,0.792751
1226,18765,0.956812
1226,18749,1.128760
1226,32663,0.712963
1226,25371,0.775562
1226,20449,0.842091
1226,18748,0.632771
1226,2686,1.365579
1226,762,1.062933
1226,3093,1.243665
1226,32664,0.847735
1226,605,0.939950
1226,8377,0.720516
1226,1253,1.356429
1226,4811,1.221894
1226,2601,1.037986
1226,20975,1.105894
1226,18833,1.248611
1226,2782,1.313552
1226,1267,0.840688
1226,19463,1.403181
1226,11410,1.074293
1226,33889,1.065055
1226,17782,0.845261
1226,16526,0.968048
1226,23479,0.703051
1226,18259,0.941742
1226,1258,0.716277
1226,33890,1.356484
1226,2959,0.663790
1226,33891,0.798239
1226,22021,0.728972
1226,11271,1.306294
1226,16528,0.518038
1226,11341,0.742499
1226,33892,1.288436
1226,16437,1.016546
1226,8877,0.582398
1226,22004,0.802913
1226,30388,1.488933
1226,2843,0.815045
1226,33933,1.295751
1226,18434,0.862202
1226,19194,0.948562
1226,18313,1.025186
1226,18541,0.813343
1226,11334,0.691495
1226,23052,1.431447
1226,20193,1.140212
1226,8341,1.050495
1226,32661,1.067801
1226,3145,0.610985
1226,5145,0.860774
1226,1693,1.095429
1226,18783,0.810727
1226,4952,1.493692
1226,3460,1.161337
1226,4493,1.137341
1226,3097,1.272982
1226,616,0.941447
1226,32920,1.473371
1226,31980,1.110831
1226,16442,0.632553
1226,14629,1.029130
1226,579,0.691631
1226,34006,0.712475
1226,3626,0.983777
1226,7768,0.785488
1226,9512,0.663265
1226,24283,0.956267
1226,19165,0.989832
1226,34007,1.196399
1226,8655,1.321622
1226,20725,1.027612
1226,2901,0.915570
1226,14899,1.130929
1226,1228,1.111965
1226,33281,1.252615
1226,11405,1.484805
1226,17898,0.820144
1226,30622,1.024465
1226,1241,1.069360
1226,12468,0.619673
1226,4465,0.882413
1226,13332,0.791212
1227,34,1.440603
1227,172,0.662531
1227,116,0.980952
1227,100,1.266645
1227,808,0.774582
1227,1223,1.068490
1227,17923,1.277057
1227,35222,0.952243
1227,35223,1.343581
1227,18543,0.644133
1227,15135,0.801038
1227,4129,0.983547
1227,15786,0.875147
1227,14653,0.917639
1227,6873,0.569704
1227,1156,1.381368
1227,27078,1.074203
1227,7754,0.874504
1227,4698,0.531042
1227,13112,1.162172
1227,3571,0.901560
1227,35219,0.820484
1227,8378,0.629904
1227,35216,0.526897
1227,35391,1.256101
1227,7417,1.298177
1227,18971,0.732103
1227,14741,0.821661
1227,35388,1.176667
1227,1259,1.203922
1227,24554,0.957782
1227,35217,1.175729
1227,32666,0.650754
1227,35220,1.311487
1227,2301,1.109255
1227,32690,0.542967
1227,35292,0.686749
1227,2869,1.206521
1227,35395,0.624251
1227,35218,0.533642
1227,35191,1.428611
1227,4072,0.884562
1227,35297,1.391929
1227,23948,1.305544
1227,7757,0.946809
1227,13352,1.060117
1227,23293,1.103837
1227,35193,1.389008
1227,4459,1.449379
1227,35221,1.454458
1227,35194,1.171076
